 ,Label,Area1,Mean1,Min1,Max1,Median1,Area2,Mean2,Min2,Max2,Median2,Area3,Mean3,Min3,Max3,Median3,Area4,Mean4,Min4,Max4,Median4,Area5,Mean5,Min5,Max5,Median5,Area6,Mean6,Min6,Max6,Median6,Area7,Mean7,Min7,Max7,Median7,Area8,Mean8,Min8,Max8,Median8
748,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.471,9,24,16,0.433,16.596,6,33,17,0.516,19.589,8,32,20,0.478,9.252,0,18,9,0.466,29.938,8,89,20,0.433,11.490,3,18,11,0.287,7.377,3,18,8,0.478,14.574,7,25,15
749,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.529,7,26,17,0.433,16.577,9,28,16,0.516,18.839,10,31,18,0.478,10.052,3,18,10,0.466,29.312,9,88,20,0.433,11.683,3,20,12,0.287,7.203,1,15,7,0.478,13.574,5,25,14
750,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.286,8,26,16,0.433,16.346,7,26,16,0.516,19.306,9,37,19,0.478,9.043,0,18,9,0.466,28.500,6,82,22,0.433,11.298,3,21,11,0.287,8.261,2,15,8,0.478,14.287,7,21,14
751,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.986,8,26,17,0.433,16.048,7,25,16,0.516,19.847,7,37,19,0.478,9.009,1,19,9,0.466,28.464,6,81,22,0.433,12.000,4,23,12,0.287,7.565,0,17,7,0.478,14.087,7,26,14
752,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.700,8,28,16,0.433,17.048,7,29,17,0.516,18.460,6,34,18,0.478,9.104,0,16,9,0.466,29.536,6,94,23,0.433,11.183,3,20,11,0.287,8.058,3,20,8,0.478,14.557,8,23,15
753,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.729,9,26,15,0.433,16.394,7,26,17,0.516,19.016,9,31,19,0.478,9.835,0,19,9,0.466,27.804,8,81,21,0.433,11.221,5,18,11,0.287,6.507,1,14,6,0.478,14.365,7,21,14
754,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.729,7,26,15,0.433,16.654,7,29,17,0.516,19.524,5,36,20,0.478,9.470,1,19,9,0.466,27.750,5,83,19,0.433,10.990,4,17,11,0.287,7.203,1,15,7,0.478,13.957,2,23,14
755,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.357,6,26,16,0.433,16.865,6,32,17,0.516,18.968,9,35,19,0.478,9.261,2,17,9,0.466,27.571,7,81,20,0.433,12.163,4,23,12,0.287,6.957,0,13,7,0.478,14.913,9,26,15
756,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.914,8,24,16,0.433,16.192,7,27,16,0.516,19.210,10,31,19,0.478,9.965,1,18,10,0.466,26.321,5,81,19,0.433,12.308,4,21,12,0.287,7.188,1,13,7,0.478,14.557,5,23,15
757,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.414,5,26,15,0.433,16.779,8,26,16,0.516,19.460,10,31,20,0.478,9.870,3,18,10,0.466,26.938,7,89,20,0.433,12.885,2,25,13,0.287,7.014,1,15,7,0.478,14.948,8,23,15
758,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.171,7,26,15,0.433,16.212,10,26,16,0.516,19.194,9,33,19,0.478,10.235,2,22,10,0.466,27.277,5,85,19,0.433,12.096,2,22,12,0.287,8.072,1,17,8,0.478,14.765,6,24,14
759,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.557,11,23,16,0.433,16.288,7,28,16,0.516,19.000,10,34,20,0.478,9.400,1,20,10,0.466,28.018,6,83,20,0.433,12.635,4,22,13,0.287,7.406,2,15,7,0.478,15.148,7,26,15
760,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.500,7,24,15,0.433,15.990,5,31,16,0.516,19.298,10,35,19,0.478,10.304,5,20,10,0.466,27.250,2,86,19,0.433,12.625,6,22,12,0.287,7.232,0,17,7,0.478,14.435,7,24,14
761,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.186,9,22,15,0.433,17.058,7,28,17,0.516,19.879,10,39,19,0.478,9.470,1,18,9,0.466,27.589,8,93,20,0.433,12.385,3,21,13,0.287,6.623,0,13,6,0.478,14.357,5,25,14
762,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.500,7,27,16,0.433,17.212,9,27,17,0.516,19.669,8,32,20,0.478,9.400,2,22,9,0.466,25.777,9,76,20,0.433,12.365,4,21,12,0.287,6.899,0,13,7,0.478,15.035,7,28,15
763,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.114,5,25,16,0.433,16.471,9,26,17,0.516,20.290,10,33,20,0.478,9.278,3,19,9,0.466,25.616,6,83,19,0.433,12.433,5,24,12,0.287,6.072,0,13,6,0.478,14.513,7,24,15
764,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.700,6,23,16,0.433,16.365,6,23,16,0.516,20.726,11,37,20,0.478,9.304,1,18,10,0.466,24.339,6,75,19,0.433,12.683,4,24,12,0.287,7.159,2,15,7,0.478,14.565,6,26,14
765,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.871,7,23,16,0.433,16.779,10,26,17,0.516,19.758,9,31,20,0.478,10.113,1,23,10,0.466,25.080,7,77,19,0.433,11.548,3,19,12,0.287,6.652,1,13,7,0.478,14.739,5,24,15
766,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.086,8,22,15,0.433,15.385,8,24,15,0.516,19.355,6,30,20,0.478,9.200,0,18,9,0.466,24.973,5,75,18,0.433,12.096,4,21,12,0.287,6.406,1,13,6,0.478,14.930,7,24,15
767,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.800,7,24,15,0.433,16.750,6,24,17,0.516,19.444,10,31,20,0.478,8.661,0,15,9,0.466,26.018,7,79,20,0.433,13.010,4,22,13,0.287,7.072,2,13,7,0.478,15.122,9,26,15
768,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.514,9,24,16,0.433,16.788,7,26,17,0.516,19.774,8,38,19,0.478,9.713,4,16,10,0.466,26.527,7,79,21,0.433,12.577,6,24,13,0.287,6.493,0,12,7,0.478,14.035,7,22,14
769,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.000,9,25,16,0.433,16.644,8,29,16,0.516,20.040,8,36,19,0.478,10.000,2,20,10,0.466,25.080,8,65,20,0.433,13.115,5,26,13,0.287,6.464,0,14,6,0.478,14.487,7,23,15
770,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.971,9,22,16,0.433,16.490,5,26,16,0.516,19.597,10,44,19,0.478,9.487,2,21,9,0.466,24.277,7,73,19,0.433,12.529,6,21,13,0.287,6.319,0,13,6,0.478,14.757,6,25,15
771,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.986,10,26,15,0.433,16.317,7,25,16,0.516,19.234,5,31,19,0.478,9.748,2,16,10,0.466,25.768,7,73,20,0.433,11.942,4,23,12,0.287,6.174,1,13,6,0.478,14.426,8,22,15
772,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.171,7,25,15,0.433,15.962,8,25,16,0.516,19.411,6,33,19,0.478,9.817,3,18,10,0.466,25.393,6,71,19,0.433,11.721,3,21,11,0.287,6.522,1,13,7,0.478,14.870,8,25,15
773,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.800,10,25,17,0.433,16.433,6,23,16,0.516,19.427,8,33,19,0.478,9.774,3,19,10,0.466,25.402,4,73,19,0.433,12.356,2,21,13,0.287,6.174,1,14,6,0.478,13.783,5,22,14
774,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.086,7,24,15,0.433,16.702,8,25,17,0.516,19.516,8,39,19,0.478,9.496,3,19,9,0.466,24.196,6,70,19,0.433,12.490,4,23,13,0.287,7.087,1,15,7,0.478,14.322,4,26,14
775,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.529,9,25,16,0.433,16.606,8,25,16,0.516,19.774,9,34,20,0.478,8.670,0,17,9,0.466,24.554,7,74,20,0.433,12.423,5,24,12,0.287,6.362,0,13,6,0.478,14.357,5,24,14
776,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.071,8,26,16,0.433,16.048,7,26,16,0.516,20.121,7,31,20,0.478,8.722,0,17,9,0.466,22.812,5,71,17,0.433,11.798,4,22,12,0.287,7.420,2,15,7,0.478,14.183,6,22,15
777,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,22.400,12,41,21,0.433,15.952,7,24,16,0.516,20.161,11,33,20,0.478,9.939,4,19,10,0.466,23.429,5,65,18,0.433,12.346,4,20,12,0.287,5.986,0,17,6,0.478,15.070,5,22,15
778,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.857,10,29,19,0.433,15.279,7,24,15,0.516,19.879,8,35,19,0.478,9.609,2,18,9,0.466,23.393,8,60,18,0.433,12.913,6,23,13,0.287,7.116,0,15,7,0.478,14.113,5,24,14
779,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.929,9,26,17,0.433,15.817,7,26,16,0.516,20.065,11,31,20,0.478,9.478,2,22,9,0.466,24.768,10,77,19,0.433,13.260,4,21,13,0.287,6.246,0,14,6,0.478,15.826,6,27,16
780,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.486,9,28,16,0.433,14.990,8,24,15,0.516,19.540,8,37,20,0.478,9.209,4,16,9,0.466,25.107,8,73,20,0.433,12.000,1,21,13,0.287,6.812,1,15,7,0.478,15.878,8,27,16
781,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.671,10,27,17,0.433,16.452,9,25,16,0.516,20.040,11,32,20,0.478,9.113,2,16,9,0.466,24.438,6,74,18,0.433,11.721,4,19,12,0.287,7.058,0,14,7,0.478,14.826,5,27,15
782,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.529,8,29,18,0.433,16.471,7,30,16,0.516,19.113,9,32,19,0.478,9.765,2,21,9,0.466,22.857,7,58,18,0.433,12.346,5,20,12,0.287,6.217,0,15,6,0.478,15.035,7,24,15
783,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.886,5,29,18,0.433,14.990,6,24,15,0.516,18.919,8,33,19,0.478,9.191,0,18,9,0.466,23.848,5,60,20,0.433,12.337,5,22,12,0.287,6.638,1,14,6,0.478,14.678,6,25,15
784,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,21.014,11,32,21,0.433,16.087,7,24,16,0.516,18.734,7,29,18,0.478,9.965,1,18,10,0.466,23.357,7,57,20,0.433,12.365,4,22,12,0.287,6.261,0,15,6,0.478,16.104,8,27,16
785,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.300,9,35,20,0.433,15.404,7,26,15,0.516,18.177,8,32,18,0.478,9.304,1,21,9,0.466,23.482,6,59,20,0.433,11.885,4,20,12,0.287,6.290,1,12,6,0.478,14.652,7,29,15
786,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,20.414,11,35,20,0.433,16.596,9,26,17,0.516,18.758,8,36,19,0.478,9.409,2,19,9,0.466,24.830,9,64,19,0.433,12.346,5,23,12,0.287,6.986,2,12,7,0.478,14.783,6,24,15
787,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,18.871,9,29,19,0.433,15.875,5,22,16,0.516,18.815,8,32,18,0.478,9.278,0,19,9,0.466,24.286,7,67,19,0.433,11.644,5,19,12,0.287,5.971,0,13,6,0.478,14.278,7,23,14
788,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,19.843,8,31,20,0.433,15.990,7,23,16,0.516,19.597,10,33,20,0.478,9.183,2,20,9,0.466,24.250,9,61,20,0.433,12.163,5,26,12,0.287,6.261,0,14,6,0.478,14.661,8,25,15
789,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.443,10,26,18,0.433,16.327,6,26,17,0.516,19.363,10,33,19,0.478,9.130,2,17,9,0.466,25.098,9,67,20,0.433,11.952,5,22,12,0.287,6.377,1,12,6,0.478,14.957,6,25,15
790,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.314,8,27,16,0.433,15.663,7,25,15,0.516,19.613,7,34,20,0.478,9.409,2,17,9,0.466,24.402,4,64,20,0.433,11.865,2,21,12,0.287,6.884,0,15,7,0.478,14.209,5,27,14
791,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.000,10,26,17,0.433,16.894,9,30,17,0.516,19.306,8,35,19,0.478,10.513,2,22,10,0.466,24.116,7,60,21,0.433,11.654,2,21,11,0.287,5.942,1,14,6,0.478,14.087,2,22,14
792,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.986,6,27,17,0.433,16.221,6,26,15,0.516,19.210,9,28,19,0.478,9.061,1,18,9,0.466,24.884,6,61,20,0.433,12.029,4,21,12,0.287,6.681,0,15,7,0.478,15.070,8,24,15
793,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.543,9,26,16,0.433,16.250,6,26,16,0.516,19.016,10,34,19,0.478,9.452,3,19,9,0.466,23.696,10,57,20,0.433,12.212,5,20,12,0.287,6.449,1,13,6,0.478,14.470,7,23,15
794,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.629,8,23,15,0.433,16.856,9,26,17,0.516,18.250,6,31,18,0.478,10.043,3,19,10,0.466,24.107,6,56,20,0.433,12.548,5,21,12,0.287,6.101,2,15,6,0.478,14.852,6,23,15
795,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.300,9,28,16,0.433,16.067,8,24,16,0.516,17.919,9,28,18,0.478,9.852,2,20,10,0.466,23.348,7,61,19,0.433,11.240,4,22,10,0.287,6.333,0,15,6,0.478,13.887,4,23,14
796,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.800,11,24,16,0.433,16.471,8,28,16,0.516,18.452,9,33,18,0.478,9.791,0,21,10,0.466,23.295,8,64,18,0.433,12.000,4,20,12,0.287,6.290,1,13,6,0.478,14.417,7,23,15
797,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.086,6,27,16,0.433,17.135,8,24,17,0.516,17.516,8,26,18,0.478,9.461,2,20,10,0.466,24.482,8,62,21,0.433,11.913,3,21,12,0.287,6.681,1,13,7,0.478,13.739,7,24,14
798,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.043,7,23,15,0.433,16.615,8,26,16,0.516,17.903,9,28,18,0.478,9.139,2,18,9,0.466,25.598,9,70,20,0.433,11.760,5,22,11,0.287,6.942,2,14,6,0.478,14.948,7,23,15
799,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.943,7,26,15,0.433,16.683,2,27,17,0.516,17.169,6,35,17,0.478,9.765,1,22,10,0.466,24.705,7,67,22,0.433,11.875,4,22,12,0.287,6.159,0,14,6,0.478,14.748,5,22,15
800,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.986,7,23,15,0.433,16.971,6,29,17,0.516,17.452,9,29,17,0.478,8.809,0,19,9,0.466,25.223,7,61,21,0.433,12.279,4,22,12,0.287,5.957,1,12,5,0.478,14.704,6,22,15
801,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.329,9,25,16,0.433,17.212,6,29,17,0.516,17.282,8,27,17,0.478,9.443,1,20,9,0.466,24.848,8,64,20,0.433,11.885,4,24,12,0.287,5.855,0,14,6,0.478,13.965,7,21,14
802,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.443,7,34,15,0.433,16.856,8,27,17,0.516,17.774,7,27,18,0.478,9.565,2,21,10,0.466,24.866,9,64,20,0.433,12.192,4,18,12,0.287,6.551,0,14,7,0.478,14.070,5,22,14
803,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.014,6,24,15,0.433,16.683,9,26,17,0.516,16.758,8,28,16,0.478,10.139,0,17,10,0.466,25.098,9,67,22,0.433,11.644,5,20,11,0.287,6.333,0,12,6,0.478,13.600,7,20,14
804,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.000,6,22,16,0.433,16.721,7,25,17,0.516,17.532,8,34,18,0.478,9.400,1,18,10,0.466,26.402,10,66,21,0.433,11.952,5,23,12,0.287,6.304,0,15,6,0.478,14.217,7,24,14
805,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.071,10,23,16,0.433,17.183,9,25,18,0.516,17.597,7,32,17,0.478,9.565,3,19,10,0.466,23.643,9,64,20,0.433,12.942,1,20,13,0.287,6.623,0,12,7,0.478,14.400,5,23,14
806,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.529,5,27,16,0.433,16.952,8,27,17,0.516,17.266,8,28,17,0.478,9.739,2,20,10,0.466,25.411,10,64,21,0.433,12.808,5,20,13,0.287,6.478,0,15,7,0.478,14.452,6,27,14
807,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.143,8,25,16,0.433,16.875,8,35,17,0.516,17.177,9,29,17,0.478,9.287,0,16,10,0.466,24.714,7,65,20,0.433,12.760,6,25,12,0.287,7.000,2,12,7,0.478,13.887,7,28,14
808,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.371,9,23,15,0.433,16.212,9,23,16,0.516,16.581,8,29,16,0.478,9.209,3,19,9,0.466,24.098,6,53,23,0.433,12.067,5,26,12,0.287,6.493,0,13,6,0.478,13.661,6,22,14
809,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.200,8,26,16,0.433,17.250,8,31,17,0.516,16.347,5,27,17,0.478,9.322,2,18,9,0.466,24.848,5,62,21,0.433,12.933,2,20,13,0.287,6.652,0,19,7,0.478,14.243,5,26,14
810,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.614,9,23,15,0.433,17.615,10,26,17,0.516,17.403,8,38,17,0.478,9.365,3,18,9,0.466,24.875,9,64,22,0.433,13.106,5,22,13,0.287,7.101,0,12,7,0.478,14.043,6,23,14
811,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.171,6,23,15,0.433,17.750,10,28,18,0.516,17.185,10,32,17,0.478,9.209,0,17,9,0.466,24.321,8,58,21,0.433,12.683,6,21,13,0.287,6.275,1,12,6,0.478,14.209,7,22,14
812,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.814,3,25,16,0.433,17.433,8,27,17,0.516,17.855,10,33,17,0.478,10.052,3,20,10,0.466,25.250,8,63,21,0.433,12.933,5,23,13,0.287,6.638,0,15,7,0.478,14.852,7,23,15
813,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.457,8,23,15,0.433,16.837,10,27,16,0.516,18.282,6,34,18,0.478,9.313,0,16,9,0.466,22.777,8,51,20,0.433,11.702,2,20,12,0.287,7.333,1,13,7,0.478,14.122,7,26,14
814,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.771,6,27,16,0.433,17.490,7,31,17,0.516,21.500,8,36,21,0.478,9.113,2,18,9,0.466,25.509,7,61,22,0.433,12.154,4,21,12,0.287,7.304,0,15,7,0.478,14.130,7,23,14
815,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.371,11,24,16,0.433,17.856,7,28,18,0.516,22.363,13,41,21,0.478,9.061,3,16,9,0.466,25.045,8,61,21,0.433,11.981,2,21,12,0.287,7.609,2,18,7,0.478,14.643,7,25,14
816,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.671,7,28,17,0.433,17.000,9,30,16,0.516,23.290,13,52,22,0.478,9.435,2,17,9,0.466,25.339,7,64,21,0.433,11.346,4,22,11,0.287,7.841,2,16,8,0.478,14.626,5,26,14
817,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.057,8,24,16,0.433,17.385,8,29,17,0.516,22.718,12,41,22,0.478,9.965,4,19,10,0.466,25.366,9,56,23,0.433,11.894,3,20,12,0.287,8.377,1,19,9,0.478,16.504,8,26,16
818,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.500,9,26,16,0.433,18.308,8,29,19,0.516,22.573,7,35,22,0.478,9.609,2,18,9,0.466,21.857,7,54,19,0.433,12.106,4,19,12,0.287,8.362,2,16,8,0.478,16.261,7,25,16
819,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.543,7,26,16,0.433,18.712,10,34,18,0.516,21.411,10,36,21,0.478,9.887,4,18,9,0.466,23.688,1,56,21,0.433,12.317,3,20,12,0.287,7.232,1,13,8,0.478,16.043,6,26,16
820,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.471,7,27,17,0.433,19.490,9,36,19,0.516,20.976,9,36,20,0.478,9.983,3,17,10,0.466,23.232,6,51,21,0.433,12.817,6,21,13,0.287,7.290,1,16,7,0.478,16.113,7,25,16
821,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.486,7,26,16,0.433,19.385,9,34,20,0.516,22.460,12,43,21,0.478,9.496,0,17,10,0.466,23.973,7,61,21,0.433,12.135,5,22,12,0.287,7.391,2,13,7,0.478,15.904,8,23,16
822,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.114,10,24,16,0.433,21.308,10,39,21,0.516,21.677,8,41,21,0.478,9.730,2,18,10,0.466,23.125,8,50,19,0.433,13.587,2,26,14,0.287,7.841,2,13,8,0.478,15.791,7,30,16
823,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.543,9,26,15,0.433,23.192,9,44,22,0.516,21.040,11,38,20,0.478,9.852,2,21,10,0.466,23.125,6,56,22,0.433,12.913,5,24,13,0.287,7.507,0,16,8,0.478,15.365,5,28,15
824,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.200,6,30,16,0.433,23.240,11,42,22,0.516,21.524,12,35,21,0.478,9.557,0,19,9,0.466,23.830,8,58,20,0.433,13.529,5,21,14,0.287,7.406,0,14,8,0.478,15.643,8,25,15
825,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.543,5,23,16,0.433,23.625,12,43,23,0.516,21.556,9,34,21,0.478,9.565,0,17,10,0.466,23.518,8,67,21,0.433,13.519,4,25,13,0.287,7.377,2,16,7,0.478,15.513,8,26,15
826,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.957,8,26,16,0.433,22.519,9,41,21,0.516,21.710,11,39,21,0.478,9.322,1,18,9,0.466,22.866,6,56,20,0.433,12.923,2,26,13,0.287,8.449,2,15,8,0.478,15.217,7,23,15
827,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,17.386,10,27,17,0.433,20.644,8,35,20,0.516,20.629,11,32,20,0.478,9.313,2,16,10,0.466,23.116,9,54,20,0.433,12.288,5,24,12,0.287,7.014,1,15,7,0.478,15.574,7,25,15
828,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.343,9,24,16,0.433,20.308,10,35,20,0.516,20.185,7,31,20,0.478,8.887,3,18,9,0.466,22.911,8,51,20,0.433,13.173,4,26,14,0.287,7.536,2,15,7,0.478,15.200,7,25,15
829,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.300,9,24,15,0.433,21.260,2,41,20,0.516,20.073,9,34,20,0.478,9.374,2,18,9,0.466,22.116,7,50,20,0.433,12.298,2,23,12,0.287,7.043,1,13,7,0.478,15.087,6,24,15
830,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,16.514,6,29,17,0.433,20.212,9,35,20,0.516,20.661,10,33,20,0.478,8.548,0,16,8,0.466,22.866,6,56,19,0.433,12.779,5,21,13,0.287,6.710,2,15,6,0.478,14.739,3,23,15
831,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.814,8,25,16,0.433,19.048,6,39,18,0.516,19.984,6,30,20,0.478,9.600,3,17,10,0.466,22.054,8,52,20,0.433,12.337,5,24,12,0.287,6.899,2,12,7,0.478,15.087,8,25,15
832,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.886,7,23,16,0.433,18.740,9,34,18,0.516,20.419,10,32,20,0.478,8.896,0,19,8,0.466,21.446,7,54,19,0.433,12.423,5,22,12,0.287,6.652,0,14,7,0.478,15.504,5,26,15
833,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.929,6,25,16,0.433,19.038,8,31,19,0.516,19.185,5,30,19,0.478,9.339,2,19,9,0.466,21.688,8,47,19,0.433,13.135,5,20,13,0.287,6.812,0,15,7,0.478,16.043,9,24,16
834,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.086,7,24,15,0.433,18.548,9,31,18,0.516,19.355,9,31,20,0.478,8.348,0,16,9,0.466,21.295,6,49,19,0.433,13.019,5,24,13,0.287,6.942,3,13,7,0.478,15.809,7,25,16
835,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.057,8,24,15,0.433,18.394,3,31,19,0.516,19.992,10,34,20,0.478,8.557,0,15,9,0.466,21.420,6,52,19,0.433,12.538,1,21,13,0.287,6.101,1,11,6,0.478,15.965,7,26,16
836,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.829,6,25,15,0.433,18.779,9,30,19,0.516,20.218,10,35,20,0.478,8.948,1,19,9,0.466,21.393,5,49,19,0.433,12.317,5,21,13,0.287,6.768,0,16,6,0.478,15.809,8,25,15
